,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
39,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0010771751403808594, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.008863687515258789,0.06910252571105957
40,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.002993345260620117,0.04750657081604004
41,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.014005899429321289,0.08577322959899902
42,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.011095046997070312,0.08675265312194824
43,"[0.0011131763458251953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.06481337547302246,0.16001653671264648
44,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00791311264038086,0.05279278755187988
45,"[0.001001119613647461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.010024785995483398,0.10298633575439453
46,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.001007080078125, 0.0, 0.0, 0.0, 0.0]",0.003086090087890625,0.053456783294677734
47,"[0.0, 0.0, 0.0, 0.0, 0.00099945068359375, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.051001548767089844,0.13602185249328613
48,"[0.0, 0.0, 0.0, 0.0011358261108398438, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.010593414306640625,0.05823087692260742
49,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0008571147918701172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.008139610290527344,0.047376394271850586
50,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0009999275207519531, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0039920806884765625,0.06063580513000488
51,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.00099945068359375, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.04623126983642578,0.10742330551147461
52,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0019996166229248047,0.045229434967041016
