,embedding_runtime,graph_matching_runtime,problem_build_runtimes,problem_solve_runtimes
123,"[0.016696453094482422, 0.02202582359313965, 0.020667552947998047]","[0.002407550811767578, 0.002010822296142578]",0.0010039806365966797,0.030077219009399414
124,"[0.016738176345825195, 0.0181882381439209, 0.023798704147338867]","[0.002007007598876953, 0.0020172595977783203]",0.0009779930114746094,0.02899312973022461
125,"[0.030852794647216797, 0.02710580825805664, 0.025058507919311523]","[0.0060007572174072266, 0.5531227588653564]",0.001984119415283203,0.05836939811706543
126,"[0.026140213012695312, 0.027018308639526367, 0.03237128257751465]","[0.0030062198638916016, 0.007006168365478516]",0.0010080337524414062,0.05217790603637695
127,"[0.02626967430114746, 0.023012399673461914, 0.03484654426574707]","[0.059118032455444336, 0.06701827049255371]",0.001997709274291992,0.04201793670654297
128,"[0.02801346778869629, 0.027339458465576172, 0.02420210838317871]","[0.009421110153198242, 0.002995014190673828]",0.0009853839874267578,0.04674077033996582
129,"[0.015540122985839844, 0.024003028869628906, 0.017338037490844727]","[0.0010018348693847656, 0.0010099411010742188]",0.00138092041015625,0.011476516723632812
130,"[0.017987728118896484, 0.016997098922729492, 0.015477657318115234]","[0.0015134811401367188, 0.0009946823120117188]",0.0,0.010991573333740234
131,"[0.023370742797851562, 0.02854180335998535, 0.026047229766845703]","[0.18042612075805664, 0.07119250297546387]",0.001997709274291992,0.04351687431335449
132,"[0.014993906021118164, 0.025850772857666016, 0.027010440826416016]","[0.0020067691802978516, 0.0010061264038085938]",0.0010824203491210938,0.028461933135986328
133,"[0.024512052536010742, 0.02999401092529297, 0.029559612274169922]","[0.014017343521118164, 0.32445788383483887]",0.00200653076171875,0.05182766914367676
134,"[0.012979269027709961, 0.02273845672607422, 0.02614617347717285]","[0.001004934310913086, 0.0010082721710205078]",0.0,0.010998249053955078
135,"[0.02150106430053711, 0.023410320281982422, 0.021798372268676758]","[0.002183675765991211, 0.002008199691772461]",0.0,0.0272369384765625
